order,value
2170,33
2171,44
2172,58
2173,38
2174,37
2175,41
2176,38
2177,23
2178,-7
2179,36
2180,37
2181,63
2182,37
2183,59
2184,38
2185,38
2186,38
2187,44
2188,61
2189,38
2190,38
2191,33
2192,36
2193,38
2194,38
2195,38
2196,61
2197,19
2198,58
2199,-37
2200,18
2201,17
2202,38
2203,36
2204,33
2205,36
2206,36
2207,-7
2208,17
2209,36
2210,17
2211,60
2212,61
2213,63
2214,36
2215,19
2216,17
2217,38
2218,33
2219,33
2220,61
2221,17
2222,17
2223,37
2224,38
2225,33
2226,33
2227,62
2228,17
2229,33
2230,33
2231,17
2232,61
2233,58
2234,38
2235,33
2236,38
2237,38
2238,37
2239,17
2240,-59
2241,44
2242,38
2243,14
2244,35
2245,19
2246,19
2247,44
2248,34
2249,60
2250,64
2251,55
2252,15
2253,37
2254,32
2255,33
2256,-27
2257,19
2258,38
2259,38
2260,60
2261,32
2262,61
2263,35
2264,62
2265,38
2266,19
2267,62
2268,61
2269,38
2270,34
2271,38
2272,60
2273,38
2274,64
2275,38
2276,38
2277,19
2278,44
2279,60
2280,-15
2281,62
2282,17
2283,38
2284,34
2285,19
2286,37
2287,35
2288,37
2289,34
2290,35
2291,-5
2292,19
2293,63
2294,14
2295,45
2296,33
2297,62
2298,-27
2299,35
2300,35
2301,35
2302,61
2303,35
2304,35
2305,19
2306,19
2307,37
2308,37
2309,19
2310,36
2311,62
2312,38
2313,59
2314,19
2315,60
2316,-57
2317,19
2318,60
2319,38
2320,34
2321,31
2322,31
2323,33
2324,31
2325,-15
2326,64
2327,38
2328,62
2329,5
2330,-21
2331,38
2332,35
2333,33
2334,62
2335,61
2336,26
2337,34
2338,61
2339,34
2340,34
2341,38
2342,34
2343,15
2344,23
2345,38
2346,64
2347,18
2348,19
2349,61
2350,38
2351,61
2352,22
2353,32
2354,60
2355,34
2356,38
2357,61
2358,33
2359,33
2360,33
2361,59
2362,19
2363,63
2364,37
2365,63
2366,40
2367,17
2368,62
2369,33
2370,60
2371,37
2372,34
2373,38
2374,34
2375,39
2376,1
2377,60
2378,33
2379,33
2380,33
2381,19
2382,18
2383,35
2384,36
2385,39
2386,33
2387,31
2388,19
2389,60
2390,33
2391,38
2392,60
2393,17
2394,17
2395,59
2396,15
2397,61
2398,34
2399,66
2400,34
2401,58
2402,38
2403,36
2404,36
2405,-17
2406,35
2407,35
2408,33
2409,61
2410,38
2411,18
2412,18
2413,37
2414,64
2415,61
2416,35
2417,36
2418,38
2419,-2
2420,33
2421,63
2422,38
2423,46
2424,38
2425,61
2426,38
2427,6
2428,64
2429,61
2430,38
2431,46
2432,46
2433,-21
2434,38
2435,38
2436,38
2437,19
2438,35
2439,33
2440,37
2441,60
2442,17
2443,33
2444,-1
2445,52
2446,38
2447,-4
2448,38
2449,62
2450,38
2451,52
2452,17
2453,18
2454,34
2455,61
2456,60
2457,38
2458,37
2459,61
2460,57
2461,8
2462,38
2463,38
2464,61
2465,61
2466,36
2467,37
2468,34
2469,19
2470,36
2471,60
2472,17
2473,-20
2474,38
2475,38
2476,34
2477,33
2478,33
2479,38
2480,63
2481,41
2482,36
2483,19
2484,17
2485,38
2486,38
2487,17
2488,37
2489,69
2490,37
2491,55
2492,61
2493,60
2494,33
2495,17
2496,36
2497,36
2498,19
2499,22
2500,19
2501,64
2502,19
2503,38
2504,34
2505,19
2506,19
