1634662800,126
1634662899,134
1634662999,150
1634663102,138
1634663201,163
1634663301,174
1634663401,176
1634663501,183
1634663601,192
1634663701,194
1634663801,190
1634663901,187
1634664001,181
1634664101,178
1634664201,166
1634664301,144
1634664401,124
1634664501,104
1634664601,88
1634664701,84
1634664801,79
1634664901,72
1634665001,69
1634665100,69
1634665201,67
1634665301,62
1634665401,59
1634665501,59
1634665601,55
1634665701,54
1634665801,63
1634665901,45
1634666001,40
1634666101,39
1634666201,40
1634666301,41
1634666401,40
1634666501,40
1634666601,39
1634666701,43
1634666801,41
1634666901,41
1634667001,41
1634667106,42
1634667198,43
1634667298,42
1634667399,41
1634667499,36
1634667598,34
1634667699,34
1634667862,36
1634667900,31
1634668000,32
1634668100,43
1634668201,38
1634668300,28
1634668400,30
1634668502,29
1634668598,28
1634668700,29
1634668800,30
1634668901,30
1634669000,29
1634669100,29
1634669200,29
1634669300,27
1634669400,27
1634669500,25
1634669601,26
1634669700,28
1634669800,28
1634669900,26
1634670000,29
1634670100,36
1634670200,40
1634670301,42
1634670400,37
1634670500,38
1634670600,39
1634670700,44
1634670800,42
1634670900,42
1634670999,39
1634671100,37
1634671200,36
1634671300,37
1634671400,38
1634671501,39
1634671600,38
1634671705,37
1634671799,41
1634671900,39
1634672004,38
1634672100,38
1634672199,41
1634672301,39
1634672401,38
1634672501,38
1634672600,38
1634672700,37
1634672800,37
1634672924,36
1634672998,37
1634673100,38
1634673200,40
1634673300,40
1634673401,40
1634673501,43
1634673600,41
1634673700,42
1634673801,44
1634673900,35
1634674000,30
1634674100,32
1634674200,28
1634674300,36
1634674400,38
1634674499,38
1634674598,37
1634674700,42
1634674801,40
1634674901,42
1634675001,39
1634675101,46
1634675201,46
1634675301,47
1634675400,48
1634675501,48
1634675599,49
1634675701,51
1634675800,49
1634675901,51
1634676000,52
1634676100,52
1634676200,51
1634676301,52
1634676401,51
1634676500,49
1634676601,49
1634676700,49
1634676800,50
1634676900,52
1634677000,52
1634677100,49
1634677200,47
1634677301,49
1634677400,46
1634677500,48
1634677599,46
1634677699,47
1634677800,46
1634677900,48
1634678000,50
1634678098,51
1634678199,51
1634678300,51
1634678400,51
1634678500,51
1634678598,51
1634678701,49
1634678800,51
1634678900,49
1634678999,48
1634679116,51
1634679199,50
1634679300,51
1634679401,50
1634679500,48
1634679600,44
1634679700,51
1634679800,36
1634679898,39
1634680001,41
1634680102,44
1634680201,49
1634680301,52
1634680401,51
1634680498,37
1634680601,31
1634680702,29
1634680809,29
1634680908,41
1634681001,43
1634681101,38
1634681201,39
1634681301,41
1634681402,47
1634681502,51
1634681601,50
1634681702,49
1634681801,48
1634681902,46
1634682001,44
1634682102,44
1634682202,47
1634682298,45
1634682400,43
1634682501,40
1634682598,42
1634682701,39
1634682801,38
1634682902,38
1634683075,34
1634683098,34
1634683200,36
1634683301,37
1634683401,37
1634683501,41
1634683599,39
1634683701,39
1634683801,40
1634683901,39
1634684001,40
1634684101,39
1634684201,38
1634684302,39
1634684405,39
1634684498,39
1634684600,40
1634684700,39
1634684801,39
1634684901,39
1634685002,40
1634685101,40
1634685199,40
1634685298,40
1634685401,36
1634685499,34
1634685617,35
1634685698,33
1634685799,29
1634685899,30
1634686000,29
1634686100,45
1634686199,45
1634686300,46
1634686400,46
1634686501,43
1634686608,43
1634686700,44
1634686798,41
1634686899,42
1634687000,42
1634687100,41
1634687200,39
1634687299,38
1634687398,37
1634687498,37
1634687597,36
1634687700,36
1634687800,35
1634687900,35
1634687999,35
1634688154,36
1634688197,36
1634688299,35
1634688399,36
1634688498,36
1634688600,37
1634688699,37
1634688799,35
1634688900,38
1634688999,39
1634689099,39
1634689200,38
1634689299,39
1634689400,38
1634689500,41
1634689599,39
1634689699,40
1634689799,38
1634689900,40
1634689999,40
1634690099,40
1634690197,39
1634690299,39
1634690400,39
1634690499,40
1634690600,40
1634690699,40
1634690799,41
1634690899,40
1634690999,40
1634691098,41
1634691199,41
1634691298,39
1634691399,36
1634691499,39
1634691599,38
1634691700,34
1634691800,32
1634691899,42
1634692000,45
1634692099,47
1634692198,41
1634692299,39
1634692397,38
1634692498,38
1634692597,37
1634692701,35
1634692799,37
1634692900,37
1634692999,38
1634693100,42
1634693227,44
1634693297,42
1634693400,42
1634693498,41
1634693598,40
1634693700,39
1634693799,40
1634693899,40
1634693999,40
1634694102,41
1634694200,41
1634694299,42
1634694399,42
1634694499,42
1634694599,42
1634694699,42
1634694800,42
1634694899,42
1634695000,42
1634695099,42
1634695199,42
1634695299,42
1634695399,42
1634695500,42
1634695597,42
1634695699,42
1634695800,41
1634695897,41
1634695999,41
1634696099,41
1634696200,41
1634696299,41
1634696399,41
1634696499,42
1634696597,43
1634696699,46
1634696800,46
1634696900,44
1634697000,47
1634697100,47
1634697200,49
1634697300,45
1634697400,35
1634697498,26
1634697598,31
1634697700,38
1634697799,37
1634697900,38
1634698000,38
1634698098,34
1634698200,39
1634698299,38
1634698400,37
1634698498,38
1634698598,38
1634698700,39
1634698800,38
1634698900,39
1634699000,39
1634699100,40
1634699200,40
1634699300,39
1634699403,39
1634699498,39
1634699597,39
1634699701,38
1634699800,38
1634699900,38
1634700000,38
1634700100,38
1634700198,38
1634700297,37
1634700398,37
1634700499,38
1634700600,37
1634700700,38
1634700800,38
1634700900,37
1634701000,33
1634701100,33
1634701197,36
1634701297,36
1634701397,35
1634701498,34
1634701597,33
1634701697,41
1634701798,43
1634701897,41
1634701997,37
1634702098,39
1634702198,37
1634702297,36
1634702399,35
1634702498,39
1634702597,38
1634702697,38
1634702797,39
1634702897,38
1634702997,39
1634703097,38
1634703200,37
1634703364,36
1634703398,36
1634703499,36
1634703597,37
1634703700,37
1634703799,37
1634703899,37
1634703999,37
1634704099,37
1634704199,38
1634704300,38
1634704399,38
