order,value
800,999
801,999
802,999
803,999
804,999
805,999
806,999
807,999
808,999
809,999
810,999
811,999
812,999
813,999
814,999
815,999
816,999
817,999
818,999
819,999
820,999
821,999
822,999
823,999
824,999
825,999
826,999
827,999
828,102
829,32
830,61
831,54
832,999
833,999
834,248
835,168
836,29
837,10
838,999
839,0
840,83
841,32
842,58
843,42
844,0
845,0
846,43
847,33
848,10
849,0
850,8
851,13
852,999
853,384
854,5
855,999
856,999
857,999
858,999
859,999
860,136
861,76
862,99
863,0
864,137
865,24
866,120
867,2
868,0
869,10
870,111
871,131
872,33
873,0
874,54
875,62
876,0
877,8
878,999
879,999
880,206
881,133
882,0
883,0
884,38
885,242
886,0
887,8
888,999
889,999
890,999
891,999
892,999
893,999
894,136
895,24
896,20
897,46
898,45
899,7
900,999
901,999
902,999
903,139
904,121
905,28
906,23
907,33
908,8
909,0
910,45
911,1
912,0
913,30
914,8
915,28
916,0
917,59
918,0
919,999
920,433
921,90
922,94
923,21
924,0
925,20
926,71
927,0
928,0
929,14
930,3
931,6
932,22
933,52
934,39
935,18
936,36
937,0
938,0
939,0
940,999
941,0
942,999
943,999
944,68
945,6
946,999
947,999
948,0
949,101
950,1
951,129
952,35
953,0
954,59
955,10
956,999
957,999
958,999
959,27
960,155
961,32
962,201
963,145
964,0
965,0
966,64
967,62
968,0
969,0
970,22
971,999
972,999
973,999
974,999
975,67
976,23
977,999
978,999
979,999
980,999
981,999
982,999
983,999
984,999
985,999
986,999
987,999
988,999
989,999
990,999
991,999
992,999
993,51
994,999
995,999
996,999
997,999
998,999
999,999
1000,999
1001,999
1002,999
1003,999
1004,999
1005,999
1006,999
1007,0
1008,999
1009,999
1010,999
1011,999
1012,999
1013,999
1014,42
1015,999
1016,999
1017,999
1018,999
1019,999
1020,999
1021,999
1022,999
1023,999
1024,999
1025,999
1026,999
1027,999
1028,999
1029,999
1030,999
1031,999
1032,999
1033,999
1034,999
1035,999
1036,999
1037,999
1038,999
1039,999
1040,83
1041,116
1042,46
1043,999
1044,999
1045,999
1046,999
1047,999
1048,999
1049,999
1050,999
1051,999
1052,999
1053,999
1054,999
1055,999
1056,999
