Order,Value
1129,4
1130,5
1131,3
1132,1
1133,2051
1134,2053
1135,2054
1136,2053
1137,2049
1138,2
1139,4
1140,5
1141,6
1142,5
1143,2
1144,2049
1145,2052
1146,2054
1147,2054
1148,2052
1149,2049
1150,2
1151,4
1152,5
1153,5
1154,3
1155,2048
1156,2051
1157,2053
1158,2052
1159,2050
1160,1
1161,4
1162,4
1163,3
1164,0
1165,2050
1166,2051
1167,2052
1168,2051
1169,2049
1170,2
1171,3
1172,3
1173,2
1174,0
1175,2049
1176,2050
1177,2049
1178,2049
1179,2048
1180,2049
1181,2050
1182,2049
1183,0
1184,3
1185,4
1186,4
1187,2
1188,2048
1189,2051
1190,2052
1191,2051
1192,2050
1193,2048
1194,1
1195,1
1196,1
1197,0
1198,1
1199,2
1200,3
1201,3
1202,1
1203,2050
1204,2052
1205,2053
1206,2052
1207,2050
1208,1
1209,3
1210,3
1211,2
1212,1
1213,2048
1214,2049
1215,0
1216,2
1217,2
1218,1
1219,2049
1220,2051
1221,2052
1222,2051
1223,2049
1224,0
1225,1
1226,2
1227,2
1228,2
1229,2
1230,2
1231,0
1232,2049
1233,2049
1234,2049
1235,2050
1236,2051
1237,2050
1238,2049
1239,1
1240,3
1241,4
1242,3
1243,1
1244,2048
1245,2050
1246,2050
1247,2049
1248,2048
1249,2048
1250,2049
1251,2049
1252,2049
1253,2049
1254,2048
1255,0
1256,2
1257,3
1258,4
1259,2
1260,2049
1261,2051
1262,2051
1263,2050
1264,0
1265,1
1266,0
1267,2049
1268,2050
1269,2050
1270,0
1271,2
1272,3
1273,3
1274,2
1275,0
1276,2050
1277,2051
1278,2051
1279,2050
1280,2049
1281,2048
1282,1
1283,2
1284,2
1285,2
1286,2
1287,1
1288,2048
1289,2049
1290,2050
1291,2050
1292,2049
1293,0
1294,1
1295,1
1296,1
1297,0
1298,2048
1299,2049
1300,2050
1301,2051
1302,2049
1303,2
1304,4
1305,4
1306,3
1307,1
1308,2050
1309,2052
1310,2052
1311,2050
1312,2048
1313,1
1314,2
1315,2
1316,1
1317,2049
1318,2050
1319,2049
1320,2048
1321,2048
1322,0
1323,1
1324,1
1325,1
1326,0
1327,2049
1328,2050
1329,2049
1330,1
1331,3
1332,4
1333,2
1334,2048
1335,2050
1336,2051
1337,2050
1338,2049
1339,0
1340,2048
1341,2048
1342,2049
1343,2048
1344,1
1345,3
1346,3
1347,2
1348,1
1349,0
1350,2049
1351,2051
1352,2052
1353,2051
1354,2049
1355,1
1356,2
1357,3
1358,2
1359,0
1360,2049
1361,2049
1362,0
1363,1
1364,2
1365,2
1366,1
1367,2049
1368,2051
1369,2052
1370,2051
1371,2048
1372,2
1373,3
1374,3
1375,2
1376,1
1377,2048
1378,2049
1379,2050
1380,2050
1381,2050
1382,2050
1383,2050
1384,2049
1385,1
1386,4
1387,6
1388,6
1389,4
1390,2048
1391,2052
1392,2054
1393,2054
1394,2051
1395,0
1396,3
1397,4
1398,4
1399,2
1400,2048
1401,2049
1402,2049
1403,2049
1404,2048
1405,0
1406,1
1407,0
1408,2048
1409,2049
1410,2050
1411,2050
1412,2049
1413,0
1414,2
1415,3
1416,2
1417,1
1418,2048
1419,2049
1420,2050
1421,2050
1422,2050
1423,2049
1424,0
1425,1
1426,2
1427,3
1428,3
1429,2
1430,0
1431,2050
1432,2051
1433,2051
1434,2049
1435,0
1436,1
1437,1
1438,0
1439,2048
1440,2048
1441,0
1442,0
1443,0
1444,2048
1445,2049
1446,2050
1447,2049
1448,0
1449,1
1450,1
1451,1
1452,2
1453,2
1454,1
1455,2048
1456,2050
1457,2051
1458,2050
1459,2049
1460,1
1461,1
1462,2
1463,2
1464,2
1465,1
1466,0
1467,2048
1468,2049
1469,2049
1470,2049
1471,2049
1472,2049
1473,2049
1474,2049
1475,2048
1476,2048
1477,2049
1478,2049
1479,2049
1480,1
1481,2
1482,4
1483,5
1484,3
1485,2048
1486,2052
1487,2055
1488,2055
1489,2053
1490,2049
1491,3
1492,6
1493,7
1494,5
1495,3
1496,1
1497,2049
1498,2051
1499,2052
1500,2052
1501,2051
1502,2049
1503,1
1504,2
1505,2
1506,1
1507,1
1508,2048
1509,2049
1510,0
1511,1
1512,2
1513,0
1514,2050
1515,2052
1516,2053
1517,2051
1518,1
1519,4
1520,7
1521,7
1522,5
1523,1
1524,2051
1525,2054
1526,2055
1527,2053
1528,2051
1529,0
1530,2
1531,4
1532,3
1533,2
1534,2
1535,2
1536,1
1537,2049
1538,2051
1539,2052
1540,2052
1541,2051
1542,2050
1543,1
1544,3
1545,4
1546,4
1547,2
1548,0
1549,2050
1550,2051
1551,2049
1552,2
1553,4
1554,3
1555,2049
1556,2053
1557,2055
1558,2054
1559,2051
1560,2
1561,6
1562,7
1563,6
1564,2
1565,2050
1566,2053
1567,2053
1568,2052
1569,2050
1570,2048
1571,1
1572,1
1573,2
1574,3
1575,3
1576,4
1577,4
1578,1
1579,2050
1580,2053
1581,2054
1582,2053
1583,2050
1584,1
1585,3
1586,3
1587,2
1588,1
1589,2048
1590,2049
1591,2048
1592,0
1593,1
1594,0
1595,2048
1596,2049
1597,2050
1598,2049
1599,2049
1600,0
1601,1
1602,2
1603,1
1604,0
1605,2049
1606,2050
1607,2050
1608,2050
1609,2048
1610,2
1611,2
1612,2
1613,0
1614,2049
1615,2050
1616,2049
1617,0
1618,2
1619,3
1620,3
1621,1
1622,2049
1623,2050
1624,2050
1625,2049
1626,2049
1627,2049
1628,2050
1629,2049
1630,0
1631,2
1632,3
1633,3
1634,2
1635,0
1636,2049
1637,2050
1638,2051
1639,2051
1640,2049
1641,2
1642,3
1643,2
1644,1
1645,2049
1646,2050
1647,2048
1648,2
1649,3
1650,3
1651,0
1652,2051
1653,2053
1654,2053
1655,2051
1656,0
1657,3
1658,5
1659,5
1660,3
1661,1
1662,2049
1663,2050
1664,2050
1665,2050
1666,2050
1667,2050
1668,2050
1669,2050
1670,0
1671,3
1672,5
1673,5
1674,3
1675,2049
1676,2052
1677,2053
1678,2052
1679,2049
1680,1
1681,2
1682,1
1683,2049
1684,2049
1685,2048
1686,1
1687,3
1688,4
1689,3
1690,1
1691,2048
1692,2050
1693,2051
1694,2051
1695,2051
1696,2049
1697,1
1698,2
1699,2
1700,1
1701,2
1702,2
1703,1
1704,2049
1705,2050
1706,2052
1707,2052
1708,2051
1709,2049
1710,2
1711,3
1712,4
1713,3
1714,1
1715,2049
1716,2051
1717,2051
1718,2050
1719,2048
1720,1
1721,2
1722,3
1723,2
1724,1
1725,2050
1726,2052
1727,2052
1728,2049
1729,2
1730,4
1731,5
1732,4
1733,2
1734,2049
1735,2052
1736,2054
1737,2054
1738,2052
1739,2050
1740,2048
1741,2
1742,5
1743,5
1744,5
1745,3
1746,2048
1747,2052
1748,2053
1749,2052
1750,2050
1751,1
1752,3
1753,3
1754,2
1755,2048
1756,2049
1757,2049
1758,2048
1759,1
1760,2
1761,2
1762,1
1763,2049
1764,2051
1765,2052
1766,2051
1767,2049
1768,1
1769,3
1770,3
1771,2
1772,2048
1773,2049
1774,2049
1775,2049
1776,2048
1777,0
1778,1
1779,2
1780,2
1781,1
1782,0
1783,2049
1784,2050
1785,2051
1786,2051
1787,2050
1788,2048
1789,2
1790,4
1791,4
1792,3
1793,0
1794,2050
1795,2051
1796,2051
1797,2050
1798,2048
1799,2
1800,3
1801,3
1802,1
1803,2050
1804,2051
1805,2050
1806,2048
1807,2
1808,3
1809,3
1810,2
1811,1
1812,2049
1813,2050
1814,2051
1815,2051
1816,2049
1817,0
1818,0
1819,2049
1820,2049
1821,1
1822,2
1823,2
1824,2
1825,1
1826,0
1827,0
1828,1
1829,1
1830,2049
1831,2050
1832,2051
1833,2051
1834,2050
1835,2048
1836,1
1837,2
1838,3
1839,3
1840,2
1841,1
1842,2049
1843,2050
1844,2052
1845,2052
1846,2051
1847,2049
