order,value
792,141
793,143
794,150
795,146
796,142
797,143
798,143
799,146
800,148
801,139
802,137
803,137
804,134
805,132
806,136
807,131
808,132
809,131
810,130
811,131
812,131
813,134
814,134
815,133
816,132
817,132
818,133
819,138
820,137
821,137
822,136
823,136
824,141
825,148
826,157
827,153
828,155
829,154
830,145
831,148
832,145
833,150
834,148
835,149
836,145
837,147
838,145
839,144
840,145
841,144
842,143
843,138
844,133
845,130
846,133
847,131
848,135
849,134
850,134
851,138
852,139
853,146
854,149
855,145
856,145
857,150
858,151
859,154
860,153
861,152
862,156
863,161
864,162
865,162
866,161
867,160
868,157
869,155
870,153
871,152
872,160
873,157
874,153
875,152
876,151
877,148
878,148
879,147
880,150
881,153
882,156
883,158
884,157
885,162
886,162
887,161
888,160
889,162
890,162
891,158
892,157
893,154
894,153
895,157
896,157
897,154
898,162
899,155
900,156
901,160
902,159
903,160
904,154
905,154
906,145
907,145
908,139
909,143
910,135
911,137
912,132
913,135
914,136
915,137
916,138
917,139
918,139
919,134
920,136
921,136
922,138
923,147
924,139
925,141
926,145
927,153
928,155
929,157
930,155
931,161
932,161
933,155
934,153
935,152
936,150
937,151
938,149
939,155
940,154
941,151
942,146
943,151
944,154
945,157
946,160
947,160
948,164
949,153
950,148
951,153
952,154
953,154
954,154
955,156
956,156
957,156
958,154
959,153
960,150
961,150
962,150
963,157
964,162
965,162
966,162
967,158
968,159
969,164
970,164
971,161
972,159
973,153
974,155
975,145
976,132
977,132
978,139
979,136
980,132
981,124
982,118
983,125
984,128
985,128
986,129
987,126
988,129
989,129
990,132
991,126
992,129
993,128
994,128
995,128
996,128
997,126
998,120
999,124
1000,123
1001,125
1002,125
1003,123
1004,125
1005,121
1006,121
1007,123
1008,117
1009,119
1010,122
1011,126
1012,127
1013,132
1014,136
1015,137
1016,132
1017,131
1018,136
1019,140
1020,142
1021,150
1022,153
1023,147
1024,150
1025,144
1026,145
1027,140
1028,147
1029,145
1030,151
1031,152
1032,151
1033,140
1034,141
1035,139
1036,144
1037,142
1038,145
1039,146
1040,148
1041,151
1042,153
1043,147
1044,144
1045,143
1046,144
1047,149
1048,147
1049,146
1050,147
1051,142
1052,143
1053,145
1054,137
1055,132
1056,132
1057,135
1058,133
1059,133
1060,132
1061,133
1062,131
1063,126
1064,123
1065,119
1066,121
1067,118
1068,124
1069,129
1070,131
1071,129
1072,130
1073,134
1074,131
1075,130
1076,128
1077,130
1078,129
1079,130
1080,129
1081,134
1082,131
1083,128
1084,129
1085,130
1086,123
1087,126
1088,128
1089,126
1090,124
1091,122
1092,129
1093,123
1094,122
1095,123
1096,121
1097,115
1098,115
1099,112
1100,114
1101,113
1102,112
1103,111
1104,110
1105,112
1106,115
1107,114
1108,118
1109,118
1110,123
1111,125
1112,124
1113,123
1114,125
1115,124
1116,125
1117,124
1118,122
1119,121
1120,114
1121,115
1122,115
1123,115
1124,117
1125,116
1126,118
1127,117
1128,118
1129,118
1130,120
1131,122
1132,125
1133,125
1134,124
1135,123
1136,122
1137,121
1138,121
1139,120
1140,120
1141,118
1142,116
1143,114
1144,114
1145,112
1146,114
1147,112
1148,116
1149,115
1150,118
1151,114
1152,119
1153,120
1154,120
1155,121
1156,122
1157,124
1158,123
1159,124
1160,126
1161,126
1162,123
1163,129
1164,128
1165,123
1166,120
1167,116
1168,110
1169,109
1170,107
1171,108
1172,108
1173,114
1174,112
1175,117
1176,116
1177,115
1178,115
1179,112
1180,112
1181,113
1182,111
1183,112
1184,112
1185,112
1186,116
1187,116
1188,115
1189,121
1190,120
1191,123
1192,123
1193,129
1194,125
1195,130
1196,130
1197,127
1198,124
1199,123
1200,120
1201,124
1202,125
1203,119
1204,120
1205,120
1206,135
1207,123
1208,129
1209,128
1210,130
1211,125
1212,123
1213,126
1214,126
1215,125
1216,128
1217,127
1218,135
1219,130
1220,130
1221,128
1222,128
1223,132
1224,127
1225,129
1226,123
1227,124
1228,123
1229,124
1230,127
1231,130
1232,126
1233,131
1234,132
1235,134
1236,134
1237,135
1238,138
1239,137
1240,135
1241,136
1242,131
1243,136
1244,145
1245,145
1246,147
1247,140
1248,137
1249,135
1250,137
1251,134
1252,133
1253,136
1254,139
1255,139
1256,137
1257,135
1258,140
1259,138
1260,136
1261,135
1262,132
1263,135
1264,137
1265,135
1266,135
1267,132
1268,136
1269,135
1270,133
1271,130
1272,131
1273,137
1274,146
1275,143
1276,151
1277,150
1278,149
1279,151
1280,153
1281,155
1282,154
1283,154
1284,154
1285,154
1286,145
1287,151
1288,150
1289,153
1290,149
1291,146
1292,150
1293,146
1294,142
1295,144
1296,139
1297,139
1298,137
1299,145
1300,143
1301,146
1302,146
1303,142
1304,138
1305,135
1306,141
1307,138
1308,139
1309,135
1310,133
1311,126
1312,125
1313,126
1314,131
1315,140
1316,141
1317,147
1318,144
1319,140
1320,145
1321,145
1322,146
1323,152
1324,148
1325,147
1326,145
1327,147
1328,142
1329,143
1330,150
1331,147
1332,145
1333,145
1334,146
1335,145
1336,149
1337,156
1338,153
1339,151
1340,154
1341,151
1342,150
1343,150
1344,150
1345,156
1346,161
1347,169
1348,167
1349,161
1350,154
1351,152
1352,157
1353,158
1354,157
1355,153
1356,154
1357,152
1358,153
1359,154
1360,153
1361,153
1362,152
1363,151
1364,147
1365,141
1366,144
1367,148
1368,151
1369,154
1370,149
1371,147
1372,150
1373,150
1374,145
1375,149
1376,151
1377,150
1378,151
1379,150
1380,149
1381,150
1382,147
1383,150
1384,150
1385,150
1386,150
1387,152
1388,148
1389,148
1390,147
1391,149
1392,146
1393,146
1394,146
1395,145
1396,148
1397,145
1398,138
1399,135
1400,127
1401,142
1402,128
1403,123
1404,129
1405,134
1406,142
1407,144
1408,144
1409,145
1410,140
1411,129
1412,130
1413,126
1414,123
1415,124
1416,123
1417,123
1418,123
1419,127
1420,126
1421,131
1422,119
1423,125
1424,124
1425,126
1426,129
1427,129
1428,132
1429,138
1430,136
1431,132
1432,134
1433,139
1434,139
1435,139
1436,139
1437,140
1438,142
1439,140
1440,139
1441,138
1442,140
1443,142
1444,144
1445,144
1446,145
1447,146
1448,152
1449,151
1450,150
1451,151
1452,153
1453,157
1454,160
1455,158
1456,155
1457,143
1458,144
1459,145
1460,145
1461,145
1462,144
1463,152
1464,151
1465,150
1466,149
1467,150
1468,146
1469,146
1470,153
1471,155
1472,155
1473,155
1474,153
1475,153
1476,161
1477,157
1478,153
1479,158
1480,158
1481,159
1482,157
1483,159
1484,159
1485,168
1486,164
1487,160
1488,156
1489,153
1490,153
1491,157
1492,156
1493,159
1494,167
1495,164
1496,162
1497,159
1498,161
1499,161
1500,157
1501,155
1502,155
1503,152
1504,150
1505,151
1506,146
1507,151
1508,149
1509,149
1510,142
1511,146
1512,149
1513,150
1514,148
1515,151
1516,147
1517,147
1518,148
1519,143
1520,145
1521,144
1522,143
1523,143
1524,146
1525,143
1526,148
1527,147
1528,147
1529,148
1530,150
1531,149
1532,146
1533,145
1534,147
1535,152
1536,158
1537,161
1538,164
1539,166
1540,164
1541,160
1542,160
1543,168
1544,172
1545,176
1546,177
1547,178
1548,186
1549,188
1550,184
1551,184
1552,178
1553,183
1554,190
1555,186
1556,183
1557,182
1558,180
1559,181
1560,178
1561,179
1562,187
1563,188
1564,187
1565,186
1566,182
1567,180
1568,179
1569,184
1570,194
1571,195
1572,187
1573,195
1574,199
1575,205
1576,208
1577,205
1578,199
1579,194
1580,193
1581,190
1582,186
1583,186
1584,193
1585,190
1586,191
1587,206
1588,210
1589,226
1590,219
1591,232
1592,227
1593,233
1594,237
1595,227
1596,228
1597,229
1598,222
1599,215
1600,222
1601,213
1602,228
1603,228
1604,242
1605,245
1606,243
1607,258
1608,255
1609,247
1610,238
1611,237
1612,230
1613,228
1614,236
1615,232
1616,225
1617,234
1618,239
1619,239
1620,238
1621,235
1622,233
1623,245
1624,245
1625,272
1626,271
1627,277
1628,280
1629,257
1630,267
1631,272
1632,249
1633,255
1634,265
1635,285
1636,283
1637,290
1638,288
1639,286
1640,278
1641,273
1642,268
1643,268
1644,264
1645,257
1646,261
1647,265
1648,266
1649,269
1650,262
1651,266
1652,272
1653,271
1654,276
1655,274
1656,276
1657,288
1658,294
1659,297
1660,296
1661,293
1662,299
1663,289
1664,285
1665,287
1666,290
1667,290
1668,291
1669,291
1670,301
1671,291
1672,294
1673,295
1674,291
1675,292
1676,280
1677,281
1678,294
1679,284
1680,288
1681,275
1682,270
1683,269
1684,281
1685,280
1686,278
1687,275
1688,261
1689,262
1690,268
1691,259
1692,262
1693,259
1694,253
1695,254
1696,260
1697,263
1698,270
1699,263
1700,262
1701,272
1702,275
1703,287
1704,293
1705,289
1706,294
1707,293
1708,296
1709,302
1710,295
1711,297
1712,299
1713,305
1714,297
1715,301
1716,304
1717,306
1718,297
1719,295
1720,291
1721,290
1722,289
1723,287
1724,291
1725,285
1726,281
1727,274
1728,270
1729,273
1730,280
1731,275
1732,285
1733,271
1734,276
1735,291
1736,289
1737,290
1738,286
1739,284
1740,290
1741,294
1742,316
1743,319
1744,319
1745,320
1746,321
1747,322
1748,324
1749,340
1750,331
1751,328
1752,323
1753,337
1754,326
1755,332
1756,330
1757,331
1758,328
1759,331
1760,348
1761,344
1762,341
1763,347
1764,341
1765,335
1766,330
1767,320
1768,313
1769,298
1770,300
1771,320
1772,328
1773,339
1774,336
1775,333
1776,335
1777,336
1778,331
1779,324
1780,336
1781,329
1782,330
1783,330
1784,332
1785,349
1786,332
1787,332
1788,325
1789,318
1790,306
1791,313
1792,307
1793,315
1794,320
1795,318
1796,313
1797,310
1798,305
1799,308
1800,310
1801,305
1802,305
1803,310
1804,308
1805,312
1806,321
1807,325
1808,321
1809,317
1810,321
1811,331
1812,327
1813,327
1814,324
1815,315
1816,316
1817,315
1818,318
1819,317
1820,308
1821,309
1822,312
1823,324
1824,350
1825,342
1826,331
1827,324
1828,337
1829,344
1830,342
1831,340
1832,336
1833,331
1834,340
1835,340
1836,342
1837,346
1838,347
1839,344
1840,344
1841,341
1842,334
1843,323
1844,316
1845,310
1846,300
1847,312
1848,314
1849,302
1850,308
1851,318
1852,302
1853,311
1854,310
1855,312
1856,313
1857,312
1858,307
1859,311
1860,316
1861,310
1862,312
1863,304
1864,303
1865,306
1866,313
1867,319
1868,316
1869,321
1870,330
1871,321
1872,317
1873,317
1874,321
1875,316
1876,325
1877,330
1878,332
1879,328
1880,322
1881,324
1882,332
1883,323
1884,315
1885,314
1886,317
1887,319
1888,326
1889,331
1890,341
1891,339
1892,345
1893,340
1894,341
1895,331
1896,325
1897,339
1898,365
1899,361
1900,363
1901,366
1902,365
1903,347
1904,334
1905,344
1906,355
1907,360
1908,365
1909,344
1910,344
1911,337
1912,338
1913,341
1914,323
1915,322
1916,319
1917,328
1918,323
1919,330
1920,336
1921,338
1922,336
1923,334
1924,316
1925,312
1926,304
1927,307
1928,301
1929,302
1930,309
1931,319
1932,316
1933,313
1934,322
1935,319
1936,318
1937,321
1938,326
1939,329
1940,324
1941,320
1942,310
1943,316
1944,315
1945,316
1946,310
1947,302
1948,300
1949,294
1950,299
1951,294
1952,289
1953,282
1954,281
1955,275
1956,266
1957,266
1958,275
1959,270
1960,268
1961,270
1962,274
1963,277
1964,271
1965,268
1966,270
1967,268
1968,263
1969,261
1970,256
1971,256
1972,254
1973,250
1974,245
1975,247
1976,240
1977,257
1978,254
1979,251
1980,254
1981,260
1982,261
1983,259
1984,258
1985,260
1986,263
1987,264
1988,261
1989,260
1990,264
1991,258
1992,254
1993,248
1994,245
1995,237
1996,233
1997,237
1998,227
1999,226
2000,212
2001,218
2002,230
2003,223
2004,224
2005,222
2006,220
2007,216
2008,211
2009,212
2010,220
2011,211
2012,210
2013,216
2014,211
2015,210
2016,210
2017,202
2018,188
2019,186
2020,193
2021,203
2022,214
2023,209
2024,209
2025,206
2026,203
2027,201
2028,202
2029,202
2030,196
2031,210
2032,221
2033,227
2034,222
2035,226
2036,228
2037,226
2038,233
2039,232
2040,228
2041,230
2042,236
2043,240
2044,243
2045,240
2046,240
2047,236
2048,240
2049,248
2050,247
2051,249
2052,242
2053,227
2054,228
2055,218
2056,221
2057,230
2058,234
2059,235
2060,231
2061,233
2062,228
2063,231
2064,230
2065,230
2066,243
2067,236
2068,238
2069,234
2070,235
2071,210
2072,198
2073,196
2074,198
2075,193
2076,193
2077,194
2078,190
2079,186
2080,183
2081,183
2082,172
2083,178
2084,181
2085,181
2086,182
2087,186
2088,193
2089,192
2090,192
2091,203
2092,207
2093,203
2094,205
2095,206
2096,204
2097,202
2098,200
2099,203
2100,210
2101,207
2102,209
2103,205
2104,207
2105,202
2106,207
2107,200
2108,202
2109,206
2110,205
2111,205
2112,207
2113,206
2114,215
2115,217
2116,210
2117,209
2118,219
2119,219
2120,218
2121,220
2122,221
2123,221
2124,220
2125,222
2126,224
2127,225
2128,227
2129,226
2130,230
2131,226
2132,231
2133,233
2134,227
2135,226
2136,229
2137,236
2138,241
2139,244
2140,258
2141,254
2142,258
2143,274
2144,270
2145,275
2146,275
2147,271
2148,274
2149,270
2150,262
2151,254
2152,262
2153,262
2154,262
2155,258
2156,269
2157,271
2158,272
2159,275
2160,270
2161,261
2162,266
2163,267
2164,272
2165,277
2166,275
2167,274
2168,275
2169,275
2170,269
2171,269
2172,272
2173,258
2174,259
2175,269
2176,270
2177,266
2178,265
2179,266
2180,263
2181,251
2182,254
2183,252
2184,266
2185,272
2186,285
2187,285
2188,287
2189,313
2190,305
2191,301
2192,305
2193,302
2194,300
2195,288
2196,292
2197,298
2198,266
2199,286
2200,288
2201,280
2202,272
2203,264
2204,265
2205,264
2206,257
2207,264
2208,262
2209,262
2210,265
2211,275
2212,277
2213,278
2214,275
2215,266
2216,273
2217,275
2218,281
2219,290
2220,285
2221,282
2222,287
2223,287
2224,285
2225,281
2226,276
2227,274
2228,272
2229,263
2230,262
2231,261
2232,268
2233,267
2234,265
2235,271
2236,274
2237,274
2238,276
2239,288
2240,287
2241,287
2242,295
2243,296
2244,297
2245,293
2246,300
2247,296
2248,292
2249,294
2250,284
2251,288
2252,296
2253,305
2254,303
2255,303
2256,295
2257,305
2258,304
2259,303
2260,310
2261,305
2262,304
2263,305
2264,312
2265,311
2266,307
2267,299
2268,301
2269,298
2270,301
2271,305
2272,300
2273,297
2274,298
2275,302
2276,305
2277,294
2278,295
2279,303
2280,309
2281,309
2282,303
2283,310
2284,309
2285,311
2286,326
2287,327
2288,325
2289,323
2290,322
2291,325
2292,322
2293,320
2294,321
2295,321
2296,340
2297,338
2298,342
2299,357
2300,353
2301,347
2302,351
2303,335
2304,325
2305,321
2306,320
2307,325
2308,330
2309,335
2310,327
2311,332
2312,332
2313,321
2314,324
2315,327
2316,330
2317,329
2318,340
2319,345
2320,340
2321,346
2322,352
2323,360
2324,351
2325,357
2326,354
2327,346
2328,353
2329,350
2330,354
2331,332
2332,346
2333,342
2334,346
2335,329
2336,343
2337,339
2338,350
2339,358
2340,361
2341,363
2342,359
2343,363
2344,359
2345,357
2346,364
2347,359
2348,363
2349,365
2350,374
2351,375
2352,370
2353,372
2354,368
2355,367
2356,368
2357,369
2358,364
2359,369
2360,374
2361,375
2362,373
2363,369
2364,376
2365,372
2366,374
2367,376
2368,374
2369,381
2370,383
2371,383
2372,381
2373,382
2374,390
2375,392
2376,395
2377,391
2378,396
2379,398
2380,403
2381,409
2382,406
2383,407
2384,415
2385,412
2386,396
2387,381
2388,385
2389,399
2390,399
2391,385
2392,395
2393,375
2394,376
2395,387
2396,381
2397,387
2398,384
2399,391
2400,395
2401,395
2402,385
2403,390
2404,390
2405,390
2406,389
2407,389
2408,392
2409,391
2410,405
2411,406
2412,406
2413,406
2414,410
2415,410
2416,400
2417,400
2418,395
2419,372
2420,377
2421,376
2422,384
2423,388
2424,389
2425,393
2426,395
2427,399
2428,400
2429,406
2430,411
2431,406
2432,407
2433,403
2434,405
2435,410
2436,415
2437,417
2438,436
2439,431
2440,432
2441,433
2442,439
2443,439
2444,438
2445,435
2446,436
2447,434
2448,431
2449,414
2450,410
2451,406
2452,404
2453,400
2454,400
2455,403
2456,414
2457,411
2458,403
2459,400
2460,399
2461,402
2462,399
2463,387
2464,388
2465,388
2466,387
2467,395
2468,395
2469,392
2470,401
2471,395
2472,405
2473,402
2474,408
2475,405
2476,408
2477,402
2478,406
2479,400
2480,402
2481,400
2482,405
2483,408
2484,404
2485,409
2486,410
2487,425
2488,424
2489,421
2490,424
2491,426
2492,426
2493,421
2494,424
2495,436
2496,417
2497,435
2498,438
2499,437
2500,449
2501,440
2502,440
2503,426
2504,427
2505,427
2506,409
2507,402
2508,412
2509,412
2510,401
2511,404
2512,400
2513,421
2514,417
2515,405
2516,393
2517,396
2518,394
2519,406
2520,409
2521,415
2522,412
2523,408
2524,405
2525,404
2526,400
2527,377
2528,391
2529,386
2530,390
2531,384
2532,384
2533,381
2534,370
2535,367
2536,373
2537,368
2538,358
2539,365
2540,367
2541,365
2542,354
2543,370
2544,372
2545,371
2546,379
2547,379
2548,378
2549,387
2550,378
2551,374
2552,383
2553,390
2554,387
2555,385
2556,386
2557,385
2558,388
2559,391
2560,391
2561,399
2562,406
2563,407
2564,399
2565,404
2566,409
2567,414
2568,413
2569,415
2570,413
2571,415
2572,404
2573,408
2574,405
2575,397
2576,397
2577,383
2578,380
2579,379
2580,371
2581,382
2582,380
2583,377
2584,372
2585,389
2586,387
2587,383
2588,375
2589,376
2590,379
2591,382
2592,385
2593,388
2594,385
2595,372
2596,373
2597,369
2598,363
2599,369
2600,365
2601,375
2602,360
2603,363
2604,360
2605,374
2606,372
2607,368
2608,363
2609,361
2610,362
2611,366
2612,368
2613,370
2614,378
2615,374
2616,376
2617,359
2618,364
2619,367
2620,369
2621,373
2622,386
2623,393
2624,397
2625,402
2626,395
2627,390
2628,402
2629,399
2630,399
2631,403
2632,394
2633,375
2634,376
2635,377
2636,380
2637,377
2638,372
2639,374
2640,377
2641,372
2642,379
2643,386
2644,380
2645,380
2646,384
2647,390
2648,384
2649,384
2650,386
2651,373
2652,382
2653,384
2654,377
2655,375
2656,368
2657,376
2658,379
2659,384
2660,382
2661,375
2662,363
2663,345
2664,358
2665,340
2666,342
2667,329
2668,330
2669,324
