Input Direction,Encoding Algorithm,Encoding Time,Decoding Time,Points,p,Compressed Size,Compression Ratio
E:\encoding-reorder-my\reorder\iotdb_test_small\Cyber-Vehicle\syndata_vehicle3.csv,REGER-32-FLOAT,794226000,100,7280,5,18569.0,0.31883585164835165
E:\encoding-reorder-my\reorder\iotdb_test_small\Cyber-Vehicle\syndata_vehicle3.csv,REGER-32-FLOAT,1110051900,0,7280,6,19537.0,0.33545673076923077
E:\encoding-reorder-my\reorder\iotdb_test_small\Cyber-Vehicle\syndata_vehicle3.csv,REGER-32-FLOAT,1170461000,100,7280,7,20264.0,0.3479395604395604
E:\encoding-reorder-my\reorder\iotdb_test_small\Cyber-Vehicle\syndata_vehicle3.csv,REGER-32-FLOAT,1232687400,100,7280,8,21254.0,0.3649381868131868
E:\encoding-reorder-my\reorder\iotdb_test_small\Cyber-Vehicle\syndata_vehicle3.csv,REGER-32-FLOAT,1572499800,100,7280,9,22108.0,0.37960164835164834
E:\encoding-reorder-my\reorder\iotdb_test_small\Cyber-Vehicle\syndata_vehicle4.csv,REGER-32-FLOAT,730791500,0,7280,1,17052.0,0.29278846153846155
E:\encoding-reorder-my\reorder\iotdb_test_small\Cyber-Vehicle\syndata_vehicle4.csv,REGER-32-FLOAT,673476100,0,7280,2,18171.0,0.3120020604395604
E:\encoding-reorder-my\reorder\iotdb_test_small\Cyber-Vehicle\syndata_vehicle4.csv,REGER-32-FLOAT,553212400,100,7280,3,19391.0,0.33294986263736265
E:\encoding-reorder-my\reorder\iotdb_test_small\Cyber-Vehicle\syndata_vehicle4.csv,REGER-32-FLOAT,677910500,0,7280,4,20269.0,0.3480254120879121
E:\encoding-reorder-my\reorder\iotdb_test_small\Cyber-Vehicle\syndata_vehicle4.csv,REGER-32-FLOAT,648445300,100,7280,5,21014.0,0.3608173076923077
E:\encoding-reorder-my\reorder\iotdb_test_small\Cyber-Vehicle\syndata_vehicle4.csv,REGER-32-FLOAT,683764000,100,7280,6,21795.0,0.37422733516483514
E:\encoding-reorder-my\reorder\iotdb_test_small\Cyber-Vehicle\syndata_vehicle4.csv,REGER-32-FLOAT,778686300,0,7280,7,22507.0,0.3864526098901099
E:\encoding-reorder-my\reorder\iotdb_test_small\Cyber-Vehicle\syndata_vehicle4.csv,REGER-32-FLOAT,1041774300,100,7280,8,23418.0,0.40209478021978023
E:\encoding-reorder-my\reorder\iotdb_test_small\Cyber-Vehicle\syndata_vehicle4.csv,REGER-32-FLOAT,840471500,0,7280,9,24275.0,0.41680975274725274
