Input Direction,Encoding Algorithm,Encoding Time,Decoding Time,Points,p,Compressed Size,Compression Ratio
E:\encoding-reorder-my\reorder\iotdb_test_small\Metro-Traffic\syndata_metro.csv,REGER-32-FLOAT,12333695300,0,48203,1,90140.0,0.23375101134784143
E:\encoding-reorder-my\reorder\iotdb_test_small\Metro-Traffic\syndata_metro.csv,REGER-32-FLOAT,11319669500,100,48203,2,99392.0,0.2577432939858515
E:\encoding-reorder-my\reorder\iotdb_test_small\Metro-Traffic\syndata_metro.csv,REGER-32-FLOAT,11339893300,100,48203,3,105885.0,0.2745809389457088
E:\encoding-reorder-my\reorder\iotdb_test_small\Metro-Traffic\syndata_metro.csv,REGER-32-FLOAT,13149711100,0,48203,4,110180.0,0.28571873119930297
E:\encoding-reorder-my\reorder\iotdb_test_small\Metro-Traffic\syndata_metro.csv,REGER-32-FLOAT,13306652000,100,48203,5,112489.0,0.2917064290604319
E:\encoding-reorder-my\reorder\iotdb_test_small\Metro-Traffic\syndata_metro.csv,REGER-32-FLOAT,15272750100,100,48203,6,114640.0,0.29728440138580586
E:\encoding-reorder-my\reorder\iotdb_test_small\Metro-Traffic\syndata_metro.csv,REGER-32-FLOAT,14606828900,100,48203,7,116605.0,0.30238003858680995
E:\encoding-reorder-my\reorder\iotdb_test_small\Metro-Traffic\syndata_metro.csv,REGER-32-FLOAT,16584871500,100,48203,8,118432.0,0.3071178142439267
E:\encoding-reorder-my\reorder\iotdb_test_small\Metro-Traffic\syndata_metro.csv,REGER-32-FLOAT,16663006200,100,48203,9,120228.0,0.3117752007136485
