order,value
790,695
791,664
792,633
793,1181
794,691
795,562
796,619
797,651
798,523
799,700
800,658
801,642
802,636
803,497
804,1235
805,408
806,653
807,231
808,671
809,1360
810,661
811,666
812,556
813,468
814,647
815,905
816,705
817,597
818,647
819,526
820,1641
821,695
822,657
823,579
824,664
825,405
826,673
827,667
828,579
829,693
830,476
831,284
832,1054
833,686
834,356
835,202
836,334
837,1140
838,739
839,634
840,693
841,365
842,614
843,643
844,565
845,584
846,396
847,714
848,680
849,1409
850,786
851,684
852,367
853,293
854,433
855,667
856,690
857,497
858,1069
859,699
860,484
861,566
862,648
863,448
864,686
865,492
866,293
867,521
868,607
869,26
870,416
871,516
872,325
873,660
874,2203
875,770
876,704
877,673
878,703
879,534
880,643
881,143
882,828
883,675
884,689
885,711
886,102
887,655
888,1584
889,583
890,543
891,652
892,657
893,27
894,690
895,693
896,468
897,696
898,634
899,459
900,672
901,774
902,589
903,673
904,631
905,693
906,476
907,634
908,637
909,657
910,1648
911,532
912,975
913,594
914,601
915,174
916,673
917,718
918,688
919,546
920,1189
921,601
922,438
923,520
924,810
925,16
926,619
927,635
928,443
929,671
930,605
931,151
932,675
933,773
934,1453
935,663
936,444
937,278
938,664
939,587
940,476
941,586
942,271
943,231
944,2092
945,593
946,166
947,297
948,623
949,579
950,694
951,668
952,0
953,692
954,676
955,722
956,692
957,433
958,293
959,702
960,678
961,528
962,327
963,423
964,488
965,137
966,31
967,696
968,693
969,1835
970,680
971,676
972,342
973,620
974,425
975,110
976,536
977,281
978,396
979,692
980,647
981,702
982,108
983,612
984,680
985,651
986,220
987,554
988,693
989,463
990,713
991,1283
992,675
993,686
994,612
995,495
996,486
997,281
998,382
999,335
1000,67
1001,221
1002,605
1003,679
1004,585
1005,571
1006,415
1007,227
1008,0
1009,723
1010,212
1011,490
1012,695
1013,376
1014,381
1015,497
1016,430
1017,357
1018,426
1019,706
1020,411
1021,334
1022,434
1023,624
1024,0
1025,496
1026,691
1027,600
1028,698
1029,172
1030,667
1031,680
1032,54
1033,758
1034,269
1035,659
1036,679
1037,556
1038,689
1039,644
1040,387
1041,250
1042,1764
1043,689
1044,700
1045,644
1046,476
1047,572
1048,572
1049,590
1050,678
1051,685
1052,708
1053,673
1054,145
1055,365
1056,676
1057,667
1058,654
1059,380
1060,620
1061,664
1062,638
1063,38
1064,621
1065,646
1066,450
1067,476
1068,693
1069,554
1070,433
1071,621
1072,665
1073,656
1074,12
1075,700
1076,627
1077,542
1078,474
1079,515
1080,672
1081,401
1082,496
1083,424
1084,656
1085,597
1086,332
1087,663
1088,267
1089,644
1090,686
1091,434
1092,537
1093,642
1094,372
1095,498
1096,339
1097,682
1098,589
1099,537
1100,558
1101,614
1102,458
1103,96
1104,693
1105,623
1106,755
1107,321
1108,311
1109,683
1110,676
1111,581
1112,713
1113,639
1114,651
1115,699
1116,390
1117,129
1118,129
1119,154
1120,259
1121,454
1122,286
1123,625
1124,437
1125,590
1126,501
1127,353
1128,554
1129,558
1130,670
1131,409
1132,557
1133,669
1134,430
1135,668
1136,664
1137,678
1138,385
1139,299
1140,657
1141,61
1142,400
1143,343
1144,462
1145,660
1146,390
1147,670
1148,190
1149,594
1150,405
1151,95
1152,679
1153,679
1154,552
1155,683
1156,643
1157,658
1158,285
1159,475
1160,577
1161,436
1162,657
1163,621
1164,656
1165,294
1166,202
1167,602
1168,516
1169,469
1170,679
1171,194
1172,415
1173,681
1174,533
1175,475
1176,700
1177,684
1178,641
1179,639
1180,1054
1181,692
1182,666
1183,317
1184,373
1185,548
1186,445
1187,544
1188,66
1189,701
1190,240
1191,654
1192,194
1193,351
1194,625
1195,683
1196,636
1197,437
1198,682
1199,558
1200,725
1201,709
1202,603
1203,1038
1204,582
1205,320
1206,475
1207,654
1208,503
1209,432
1210,593
1211,459
1212,559
1213,413
1214,604
1215,643
1216,405
1217,684
1218,552
1219,644
1220,658
1221,637
1222,598
1223,660
1224,521
1225,154
1226,1412
1227,453
1228,604
1229,523
1230,630
1231,641
1232,739
1233,630
1234,693
1235,280
1236,675
1237,683
1238,330
1239,642
1240,373
1241,570
1242,676
1243,618
1244,384
1245,609
1246,355
1247,1060
1248,306
1249,642
1250,380
1251,583
1252,651
1253,685
1254,300
1255,632
1256,432
1257,739
1258,676
1259,564
1260,647
1261,672
1262,508
1263,604
1264,590
1265,455
1266,526
1267,254
1268,697
1269,447
1270,612
1271,86
1272,357
1273,542
1274,628
1275,679
1276,465
1277,618
1278,598
1279,443
1280,536
1281,788
1282,650
1283,710
1284,678
1285,376
1286,692
1287,655
1288,405
1289,691
1290,687
1291,700
1292,713
1293,252
1294,650
1295,715
1296,666
1297,599
1298,505
1299,697
1300,675
1301,409
1302,682
1303,677
1304,706
1305,415
1306,688
1307,683
1308,696
1309,547
1310,579
1311,509
1312,98
1313,277
1314,290
1315,124
1316,663
1317,687
1318,391
1319,655
1320,710
1321,691
1322,666
1323,598
1324,642
1325,697
1326,764
1327,637
1328,118
1329,691
1330,673
1331,140
1332,1870
1333,692
1334,828
1335,681
1336,438
1337,683
1338,451
1339,639
1340,294
1341,610
1342,516
1343,778
1344,708
1345,555
1346,740
1347,674
1348,717
1349,566
1350,735
1351,671
1352,425
1353,560
1354,192
1355,160
1356,417
1357,640
1358,1905
1359,564
1360,589
1361,675
1362,432
1363,673
1364,597
1365,641
1366,695
1367,704
1368,600
1369,430
1370,140
1371,455
1372,702
1373,382
1374,363
1375,1630
1376,618
1377,743
1378,140
1379,675
1380,661
1381,681
1382,589
1383,671
1384,670
1385,686
1386,686
1387,663
1388,705
1389,411
1390,704
1391,487
1392,642
1393,705
1394,534
1395,602
1396,689
1397,641
1398,554
1399,416
1400,699
1401,369
1402,690
1403,316
1404,699
1405,669
1406,1198
1407,316
1408,656
1409,643
1410,709
1411,681
1412,716
1413,751
1414,438
1415,670
1416,669
1417,365
1418,1226
1419,651
1420,583
1421,682
1422,681
1423,418
1424,523
1425,557
1426,694
1427,674
1428,752
1429,1588
1430,599
1431,584
1432,696
1433,630
1434,698
1435,379
1436,548
1437,691
1438,417
1439,640
1440,660
1441,194
1442,259
1443,227
1444,543
1445,1159
1446,476
1447,669
1448,643
1449,684
1450,574
1451,679
1452,661
1453,600
1454,696
1455,876
1456,790
1457,724
1458,143
1459,631
1460,100
1461,62
1462,494
1463,364
1464,472
1465,387
1466,504
1467,581
1468,381
1469,652
1470,374
1471,348
1472,462
1473,590
1474,534
1475,667
1476,342
1477,653
1478,576
1479,576
1480,688
1481,678
1482,694
1483,695
1484,1996
1485,409
1486,329
1487,1260
1488,322
1489,715
1490,643
1491,438
1492,702
1493,719
1494,244
1495,698
1496,581
1497,574
1498,551
1499,433
1500,415
1501,392
1502,682
1503,386
1504,544
1505,649
1506,653
1507,663
1508,627
1509,654
1510,583
1511,19
1512,1218
1513,319
1514,656
1515,683
1516,695
1517,713
1518,668
1519,673
1520,492
1521,418
1522,648
1523,528
1524,334
1525,60
1526,534
1527,684
1528,680
1529,565
1530,566
1531,657
1532,652
1533,667
1534,392
1535,656
1536,400
1537,204
1538,647
1539,663
1540,677
1541,1381
1542,703
1543,633
1544,450
1545,504
1546,472
1547,430
1548,143
1549,372
1550,1817
1551,155
1552,662
1553,620
1554,240
1555,681
1556,443
1557,629
1558,697
1559,666
1560,688
1561,650
1562,671
1563,644
1564,370
1565,667
1566,671
1567,692
1568,646
1569,360
1570,650
1571,689
1572,172
1573,670
1574,594
1575,578
1576,685
1577,642
1578,618
1579,708
1580,270
1581,649
1582,316
1583,628
1584,687
1585,643
1586,826
1587,424
1588,408
1589,348
1590,684
1591,547
1592,627
1593,589
1594,536
1595,841
1596,1402
1597,43
1598,699
1599,676
1600,552
1601,690
1602,535
1603,734
1604,669
1605,663
1606,578
1607,710
1608,688
1609,651
1610,93
1611,1231
1612,445
1613,639
1614,437
1615,2020
1616,619
1617,706
1618,135
1619,784
1620,274
1621,76
1622,530
1623,198
1624,482
1625,459
1626,649
1627,340
1628,658
1629,500
1630,676
1631,563
1632,671
1633,687
1634,554
1635,779
1636,701
1637,710
1638,655
1639,672
1640,550
1641,287
1642,592
1643,651
1644,566
1645,764
1646,672
1647,700
1648,693
1649,713
1650,695
1651,434
1652,844
1653,595
1654,371
1655,688
1656,641
1657,292
1658,1299
1659,680
1660,578
1661,459
1662,609
1663,684
1664,570
1665,714
1666,574
1667,675
1668,640
1669,504
1670,600
1671,678
1672,496
1673,603
1674,810
1675,702
1676,525
1677,662
1678,355
1679,764
1680,648
1681,695
1682,684
1683,707
1684,609
1685,644
1686,137
1687,1552
1688,588
1689,334
1690,413
1691,534
1692,409
1693,638
1694,137
1695,376
1696,675
1697,630
1698,717
1699,694
