1687726816,175072
1687726816,283626
1687726816,455094
1687726816,567776
1687726816,577345
1687726816,621772
1687726817,149577
1687726817,230207
1687726817,396025
1687726817,541869
1687726818,321125
1687726818,487256
1687726818,596027
1687726818,615414
1687726819,147714
1687726819,194728
1687726819,353277
1687726819,511140
1687726820,608241
1687726825,150670
1687726826,206552
1687726835,438277
1687726836,173599
1687726836,280456
1687726836,451870
1687726836,569832
1687726836,575536
1687726836,621587
1687726837,150124
1687726837,232797
1687726837,399659
1687726837,544329
1687726838,147651
1687726838,317692
1687726838,484313
1687726838,594771
1687726838,615778
1687726839,208728
1687726839,513848
1687726840,150281
1687726840,358710
1687726840,517914
1687726840,609002
1687726840,609660
1687726841,183041
1687726841,215708
1687726841,313738
1687726841,484994
1687726841,595713
1687726842,155959
1687726842,399773
1687726842,549521
1687726842,615790
1687726843,165757
1687726843,276225
1687726843,446667
1687726843,576150
1687726844,274052
1687726844,442073
1687726844,618279
1687726845,149131
1687726845,169710
1687726845,193047
1687726845,238067
1687726846,356949
1687726849,568072
1687726850,241451
1687726855,441282
1687726856,172156
1687726856,277316
1687726856,448618
1687726856,571867
1687726856,573663
1687726856,621338
1687726857,150722
1687726857,235434
1687726857,403254
1687726857,546766
1687726858,191388
1687726858,314295
1687726858,481355
1687726858,593457
1687726858,616124
1687726859,147617
1687726859,210936
1687726859,360632
1687726859,516544
1687726860,354997
1687726860,515172
1687726860,608695
1687726860,609726
1687726861,184983
1687726861,213442
1687726861,317243
1687726861,487968
1687726861,597187
1687726862,396308
1687726862,547400
1687726862,615182
1687726863,167124
1687726863,279407
1687726863,449602
1687726863,577905
1687726864,271253
1687726864,438677
1687726864,566410
1687726864,618095
1687726865,149899
1687726865,155100
1687726865,168407
1687726865,240740
1687726865,411366
1687726865,550516
1687726866,145879
1687726866,186430
1687726866,302155
1687726866,475297
1687726866,589911
1687726866,619176
1687726867,213491
1687726867,521494
1687726867,602625
1687726867,613603
1687726868,146159
1687726868,206016
1687726868,345492
1687726868,512636
1687726869,186726
1687726869,325493
1687726869,494045
1687726869,600903
1687726869,616854
1687726870,149935
1687726870,231126
1687726870,239189
1687726870,388695
1687726870,537194
1687726874,368568
1687726875,444313
1687726875,573875
1687726875,621046
1687726876,170743
1687726876,445368
1687726876,571750
1687726877,151394
1687726877,238138
1687726877,274256
1687726877,406793
1687726877,549199
1687726878,189717
