Input Direction,Encoding Algorithm,Encoding Time,Decoding Time,Points,p,Compressed Size,Compression Ratio
C:\Users\xiaoj\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\TY-Transport\syndata_transport4.csv,REGER-32-INT,822158100,200,29512,3,53621.0,0.22711524125779345
C:\Users\xiaoj\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\TY-Transport\syndata_transport4.csv,REGER-32-INT,2273438700,100,29512,4,55213.0,0.23385826104635402
C:\Users\xiaoj\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\TY-Transport\syndata_transport4.csv,REGER-32-INT,1026051200,100,29512,5,56971.0,0.24130438465708864
C:\Users\xiaoj\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\TY-Transport\syndata_transport4.csv,REGER-32-INT,1281179800,100,29512,6,57997.0,0.24565007454594742
C:\Users\xiaoj\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\TY-Transport\syndata_transport4.csv,REGER-32-INT,756768200,100,29512,7,59054.0,0.2501270669558146
C:\Users\xiaoj\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\TY-Transport\syndata_transport4.csv,REGER-32-INT,1313616700,100,29512,8,61121.0,0.25888198021143943
C:\Users\xiaoj\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\TY-Transport\syndata_transport4.csv,REGER-32-INT,834783300,100,29512,9,62242.0,0.26363004879371105
C:\Users\xiaoj\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\TY-Transport\syndata_transport6.csv,REGER-32-INT,547056300,100,34048,1,41266.0,0.15149935385338345
C:\Users\xiaoj\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\TY-Transport\syndata_transport6.csv,REGER-32-INT,551008300,100,34048,2,40592.0,0.1490249060150376
C:\Users\xiaoj\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\TY-Transport\syndata_transport6.csv,REGER-32-INT,1160168500,100,34048,3,42956.0,0.15770382988721804
C:\Users\xiaoj\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\TY-Transport\syndata_transport6.csv,REGER-32-INT,1135104700,0,34048,4,46771.0,0.17170979205827067
C:\Users\xiaoj\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\TY-Transport\syndata_transport6.csv,REGER-32-INT,1082265900,0,34048,5,48906.0,0.17954799107142858
C:\Users\xiaoj\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\TY-Transport\syndata_transport6.csv,REGER-32-INT,1246667400,100,34048,6,50673.0,0.18603515625
C:\Users\xiaoj\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\TY-Transport\syndata_transport6.csv,REGER-32-INT,1025381200,100,34048,7,51492.0,0.18904194078947367
C:\Users\xiaoj\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\TY-Transport\syndata_transport6.csv,REGER-32-INT,787578400,100,34048,8,52992.0,0.19454887218045114
C:\Users\xiaoj\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\TY-Transport\syndata_transport6.csv,REGER-32-INT,2105414900,100,34048,9,54189.0,0.19894340343045114
