Input Direction,Encoding Algorithm,Encoding Time,Decoding Time,Points,p,Compressed Size,Compression Ratio
C:\Users\xiaoj\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\CS-Sensors\test.csv,REGER-32-INT,2482182200,0,100000,1,163240.0,0.20405
C:\Users\xiaoj\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\CS-Sensors\test.csv,REGER-32-INT,4298117600,100,100000,2,186601.0,0.23325125
C:\Users\xiaoj\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\CS-Sensors\test.csv,REGER-32-INT,3745502000,100,100000,3,191104.0,0.23888
C:\Users\xiaoj\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\CS-Sensors\test.csv,REGER-32-INT,4261588900,100,100000,4,193849.0,0.24231125
C:\Users\xiaoj\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\CS-Sensors\test.csv,REGER-32-INT,8030732400,100,100000,5,198219.0,0.24777375
C:\Users\xiaoj\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\CS-Sensors\test.csv,REGER-32-INT,8828290300,100,100000,6,203408.0,0.25426
C:\Users\xiaoj\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\CS-Sensors\test.csv,REGER-32-INT,4086698800,100,100000,7,202903.0,0.25362875
C:\Users\xiaoj\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\CS-Sensors\test.csv,REGER-32-INT,3759269400,100,100000,8,203335.0,0.25416875
C:\Users\xiaoj\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\CS-Sensors\test.csv,REGER-32-INT,4648047800,100,100000,9,204938.0,0.2561725
