order,value
800,441
801,441
802,439
803,439
804,439
805,439
806,439
807,439
808,443
809,443
810,443
811,453
812,453
813,453
814,440
815,440
816,449
817,449
818,449
819,457
820,457
821,457
822,491
823,491
824,473
825,473
826,473
827,446
828,446
829,446
830,440
831,440
832,440
833,440
834,440
835,440
836,443
837,443
838,449
839,449
840,449
841,446
842,446
843,446
844,444
845,444
846,449
847,449
848,449
849,428
850,428
851,436
852,436
853,436
854,431
855,431
856,431
857,444
858,444
859,444
860,439
861,439
862,439
863,526
864,441
865,441
866,441
867,436
868,436
869,436
870,440
871,440
872,441
873,441
874,441
875,449
876,449
877,435
878,435
879,435
880,448
881,448
882,448
883,483
884,483
885,450
886,450
887,442
888,442
889,442
890,440
891,440
892,440
893,444
894,444
895,444
896,459
897,459
898,444
899,444
900,473
901,473
902,437
903,437
904,437
905,432
906,432
907,432
908,432
909,432
910,432
911,439
912,439
913,439
914,430
915,430
916,436
917,436
918,436
919,443
920,443
921,443
922,442
923,442
924,444
925,444
926,444
927,442
928,442
929,442
930,437
931,437
932,437
933,440
934,440
935,440
936,443
937,443
938,444
939,444
940,444
941,441
942,441
943,441
944,455
945,455
946,455
947,435
948,435
949,451
950,451
951,451
952,467
953,467
954,467
955,466
956,466
957,431
958,431
959,434
960,434
961,434
962,446
963,427
964,427
965,427
966,436
967,436
968,436
969,446
970,446
971,446
972,437
973,437
974,436
975,436
976,436
977,436
978,436
979,436
980,448
981,448
982,448
983,435
984,435
985,435
986,435
987,435
988,467
989,467
990,467
991,437
992,437
993,437
994,446
995,446
996,446
997,455
998,455
999,498
1000,498
1001,453
1002,453
1003,453
1004,442
1005,442
1006,443
1007,443
1008,443
1009,585
1010,585
1011,585
1012,440
1013,440
1014,440
1015,443
1016,443
1017,431
1018,431
1019,431
1020,443
1021,443
1022,437
1023,437
1024,500
1025,500
1026,500
1027,437
1028,437
1029,437
1030,435
1031,435
1032,435
1033,470
1034,470
1035,470
1036,442
1037,442
1038,439
1039,439
1040,439
1041,435
1042,435
1043,435
1044,422
1045,422
1046,422
1047,436
1048,436
1049,436
1050,444
1051,444
1052,436
1053,436
1054,436
1055,439
1056,439
1057,439
1058,440
1059,440
1060,440
1061,443
1062,443
1063,443
1064,446
1065,446
1066,431
1067,431
1068,431
1069,434
1070,434
1071,434
1072,453
1073,453
1074,453
1075,436
1076,436
1077,427
1078,427
1079,432
1080,432
1081,432
1082,534
1083,534
1084,443
1085,443
1086,443
1087,443
1088,444
1089,435
1090,435
1091,435
1092,439
1093,439
1094,439
1095,441
1096,441
1097,441
1098,435
1099,435
1100,435
1101,436
1102,436
1103,452
1104,452
1105,452
1106,444
1107,444
1108,444
1109,432
1110,432
1111,432
1112,439
1113,439
1114,432
1115,432
1116,432
1117,440
1118,440
1119,440
1120,452
1121,452
1122,452
1123,452
1124,452
1125,470
1126,470
1127,470
1128,465
1129,465
1130,465
1131,443
1132,443
1133,458
1134,458
1135,444
1136,444
1137,441
1138,441
1139,441
1140,443
1141,443
1142,439
1143,439
1144,439
1145,437
1146,437
1147,437
1148,441
1149,441
1150,441
1151,436
1152,442
1153,441
1154,441
1155,441
1156,440
1157,440
1158,440
1159,434
1160,434
1161,434
1162,441
1163,441
1164,441
1165,447
1166,447
1167,449
1168,449
1169,449
1170,443
1171,443
1172,443
1173,472
1174,472
1175,472
1176,490
1177,490
1178,452
1179,452
1180,452
1181,444
1182,444
1183,444
1184,437
1185,437
1186,437
1187,446
1188,446
1189,446
1190,453
1191,453
1192,441
1193,441
1194,441
1195,442
1196,442
1197,442
1198,447
1199,447
1200,447
1201,448
1202,448
1203,448
1204,448
1205,448
1206,490
1207,490
1208,490
1209,441
1210,441
1211,441
1212,437
1213,437
1214,437
1215,443
1216,443
1217,448
1218,448
1219,448
1220,442
1221,442
1222,442
1223,432
1224,432
1225,432
1226,441
1227,441
1228,449
1229,449
1230,449
1231,434
1232,434
1233,434
1234,441
1235,441
1236,441
1237,448
1238,448
1239,448
1240,439
1241,439
1242,451
1243,451
1244,451
1245,448
1246,448
1247,448
1248,431
1249,431
1250,431
1251,495
1252,495
1253,495
1254,448
1255,448
1256,458
1257,458
1258,458
1259,430
1260,430
1261,430
1262,455
1263,455
1264,455
1265,477
1266,477
1267,477
1268,486
1269,486
1270,577
1271,577
1272,577
1273,514
1274,514
1275,514
1276,463
1277,463
1278,463
1279,446
1280,446
1281,446
1282,442
1283,442
1284,448
1285,448
1286,448
1287,446
1288,446
1289,446
1290,446
1291,498
1292,498
1293,498
1294,458
1295,458
1296,467
1297,467
1298,523
1299,552
1300,552
1301,552
1302,467
1303,467
1304,467
1305,568
1306,568
1307,568
1308,515
1309,589
1310,589
1311,589
1312,523
1313,523
1314,523
1315,522
1316,522
1317,522
1318,522
1319,522
1320,506
1321,506
1322,522
1323,522
1324,522
1325,513
1326,509
1327,509
1328,536
1329,536
1330,536
1331,510
1332,512
1333,512
1334,512
1335,517
1336,517
1337,517
1338,506
1339,506
1340,511
1341,511
1342,511
1343,512
1344,512
1345,512
1346,527
1347,527
1348,527
1349,504
1350,504
1351,540
1352,540
1353,527
1354,527
1355,527
1356,509
1357,509
1358,530
1359,530
1360,530
1361,583
1362,583
1363,573
1364,573
1365,573
1366,614
1367,614
1368,614
1369,600
1370,600
1371,546
1372,546
1373,546
1374,527
1375,527
1376,527
1377,520
1378,520
1379,520
1380,527
1381,527
1382,531
1383,531
1384,531
1385,531
1386,519
1387,519
1388,519
1389,548
1390,548
1391,548
1392,565
1393,565
1394,587
1395,587
1396,573
1397,573
1398,540
1399,540
1400,527
1401,527
1402,527
1403,534
1404,534
1405,531
1406,531
1407,531
1408,527
1409,527
1410,528
1411,528
1412,525
1413,525
1414,527
1415,527
1416,527
1417,527
1418,527
1419,537
1420,537
1421,537
1422,544
1423,544
1424,539
1425,539
1426,609
1427,609
1428,609
1429,599
1430,599
1431,599
1432,537
1433,537
1434,518
1435,518
1436,526
1437,533
1438,533
1439,510
1440,510
1441,510
1442,518
1443,522
1444,522
1445,528
1446,528
1447,528
1448,528
1449,522
1450,513
1451,513
1452,513
1453,515
1454,515
1455,531
1456,531
1457,518
1458,518
1459,541
1460,536
1461,536
1462,536
1463,529
1464,529
1465,526
1466,526
1467,526
1468,498
1469,498
1470,524
1471,524
1472,519
1473,519
1474,531
1475,521
1476,521
1477,521
1478,529
1479,529
1480,536
1481,536
1482,536
1483,511
1484,527
1485,529
1486,529
1487,529
