Input Direction,Column Index,Encoding Algorithm,Compress Algorithm,Encoding Time,Decoding Time,Points,Compressed Size,Compression Ratio
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\Cyber-Vehicle\syndata_vehicle1.csv,0,RAKE,UNCOMPRESSED,4382701,3401,7280,39925.0,1.3710508241758241
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\Cyber-Vehicle\syndata_vehicle1.csv,0,CHIMP,UNCOMPRESSED,610699,194900,7280,9714.0,0.3335851648351648
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\Cyber-Vehicle\syndata_vehicle1.csv,0,BUFF,UNCOMPRESSED,1586801,286000,7280,17306.0,0.5942994505494505
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\Cyber-Vehicle\syndata_vehicle1.csv,1,PLAIN,UNCOMPRESSED,812701,77200,7280,29120.0,1.0
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\Cyber-Vehicle\syndata_vehicle1.csv,1,TS_2DIFF,UNCOMPRESSED,224901,122800,7280,6698.0,0.23001373626373625
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\Cyber-Vehicle\syndata_vehicle1.csv,1,RLE,UNCOMPRESSED,371999,155300,7280,28701.0,0.9856112637362637
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\Cyber-Vehicle\syndata_vehicle1.csv,1,SPRINTZ,UNCOMPRESSED,1655100,264500,7280,8215.0,0.2821085164835165
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\Cyber-Vehicle\syndata_vehicle1.csv,1,GORILLA,UNCOMPRESSED,775499,200201,7280,26245.0,0.9012706043956044
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\Cyber-Vehicle\syndata_vehicle1.csv,1,RLBE,UNCOMPRESSED,42434600,602200,7280,19172.0,0.6583791208791209
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\Cyber-Vehicle\syndata_vehicle1.csv,1,RAKE,UNCOMPRESSED,8410099,3600,7280,77974.0,2.6776785714285714
