Input Direction,Column Index,Encoding Algorithm,Compress Algorithm,Encoding Time,Decoding Time,Points,Compressed Size,Compression Ratio
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\USGS-Earthquakes\syndata_earthquakes2.csv,0,RAKE,UNCOMPRESSED,86815600,2900,75809,463850.0,1.5296666622696513
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\USGS-Earthquakes\syndata_earthquakes2.csv,0,CHIMP,UNCOMPRESSED,11971700,5713100,75809,138392.0,0.45638380667203104
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\USGS-Earthquakes\syndata_earthquakes2.csv,0,BUFF,UNCOMPRESSED,32697500,7630100,75809,236920.0,0.7813056497249667
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\USGS-Earthquakes\syndata_earthquakes2.csv,1,PLAIN,UNCOMPRESSED,18103600,1350100,75809,303236.0,1.0
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\USGS-Earthquakes\syndata_earthquakes2.csv,1,TS_2DIFF,UNCOMPRESSED,5097400,2877600,75809,100837.0,0.332536374309119
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\USGS-Earthquakes\syndata_earthquakes2.csv,1,RLE,UNCOMPRESSED,8537300,5676700,75809,303543.0,1.0010124127742088
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\USGS-Earthquakes\syndata_earthquakes2.csv,1,SPRINTZ,UNCOMPRESSED,33117800,4354800,75809,78960.0,0.2603912464219288
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\USGS-Earthquakes\syndata_earthquakes2.csv,1,GORILLA,UNCOMPRESSED,14196100,3468800,75809,303411.0,1.0005771082589139
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\USGS-Earthquakes\syndata_earthquakes2.csv,1,RLBE,UNCOMPRESSED,559196400,9249400,75809,225024.0,0.7420754791647429
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\USGS-Earthquakes\syndata_earthquakes2.csv,1,RAKE,UNCOMPRESSED,51926600,2300,75809,170011.0,0.5606557268925854
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\USGS-Earthquakes\syndata_earthquakes2.csv,1,CHIMP,UNCOMPRESSED,3281700,1834300,75809,89713.0,0.2958520756110752
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\USGS-Earthquakes\syndata_earthquakes2.csv,1,BUFF,UNCOMPRESSED,5569800,1711900,75809,94778.0,0.31255523750478176
