Input Direction,Column Index,Encoding Algorithm,Compress Algorithm,Encoding Time,Decoding Time,Points,Compressed Size,Compression Ratio
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\EPM-Education\epm_1.csv,0,CHIMP,UNCOMPRESSED,5405900,3103199,99999,114788.0,0.2869728697286973
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\EPM-Education\epm_1.csv,0,BUFF,UNCOMPRESSED,17911299,3904199,99999,287514.0,0.7187921879218793
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\EPM-Education\epm_1.csv,1,PLAIN,UNCOMPRESSED,12992500,1811300,99999,399996.0,1.0
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\EPM-Education\epm_1.csv,1,TS_2DIFF,UNCOMPRESSED,3625700,5635100,99999,182650.0,0.456629566295663
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\EPM-Education\epm_1.csv,1,RLE,UNCOMPRESSED,4766500,1421499,99999,212902.0,0.532260322603226
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\EPM-Education\epm_1.csv,1,SPRINTZ,UNCOMPRESSED,16955701,2002900,99999,155559.0,0.38890138901389015
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\EPM-Education\epm_1.csv,1,GORILLA,UNCOMPRESSED,4798100,1471300,99999,227051.0,0.5676331763317634
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\EPM-Education\epm_1.csv,1,RLBE,UNCOMPRESSED,496041699,7342200,99999,332198.0,0.8305033050330504
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\EPM-Education\epm_1.csv,1,RAKE,UNCOMPRESSED,54700800,2799,99999,259063.0,0.6476639766397664
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\EPM-Education\epm_1.csv,1,CHIMP,UNCOMPRESSED,4256300,3644800,99999,153133.0,0.38283632836328363
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\EPM-Education\epm_1.csv,1,BUFF,UNCOMPRESSED,11190899,2509300,99999,212514.0,0.531290312903129
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\EPM-Education\epm_2.csv,0,PLAIN,UNCOMPRESSED,1890100,178701,25224,100896.0,1.0
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\EPM-Education\epm_2.csv,0,TS_2DIFF,UNCOMPRESSED,305901,264701,25224,9628.0,0.09542499207104345
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\EPM-Education\epm_2.csv,0,RLE,UNCOMPRESSED,847400,353500,25224,97799.0,0.9693050269584522
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\EPM-Education\epm_2.csv,0,SPRINTZ,UNCOMPRESSED,3837500,409601,25224,20522.0,0.2033975578813828
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\EPM-Education\epm_2.csv,0,GORILLA,UNCOMPRESSED,558000,340000,25224,20763.0,0.2057861560418649
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\EPM-Education\epm_2.csv,0,RLBE,UNCOMPRESSED,8299099,383201,25224,5638.0,0.05587932128131938
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\EPM-Education\epm_2.csv,0,RAKE,UNCOMPRESSED,8536301,1900,25224,131580.0,1.3041151284490962
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\EPM-Education\epm_2.csv,0,CHIMP,UNCOMPRESSED,981201,572900,25224,30484.0,0.3021328893117666
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\EPM-Education\epm_2.csv,0,BUFF,UNCOMPRESSED,2238400,565099,25224,44158.0,0.4376585791309864
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\EPM-Education\epm_2.csv,1,PLAIN,UNCOMPRESSED,1890300,179600,25224,100896.0,1.0
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\EPM-Education\epm_2.csv,1,TS_2DIFF,UNCOMPRESSED,423499,354400,25224,47903.0,0.4747760069774818
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\EPM-Education\epm_2.csv,1,RLE,UNCOMPRESSED,986499,296000,25224,50554.0,0.5010505867427847
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\EPM-Education\epm_2.csv,1,SPRINTZ,UNCOMPRESSED,3657800,497000,25224,40103.0,0.3974686806216302
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\EPM-Education\epm_2.csv,1,GORILLA,UNCOMPRESSED,1140000,354900,25224,56156.0,0.5565731049793847
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\EPM-Education\epm_2.csv,1,RLBE,UNCOMPRESSED,117932001,2376000,25224,83963.0,0.8321737234379956
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\EPM-Education\epm_2.csv,1,RAKE,UNCOMPRESSED,18379200,3200,25224,65539.0,0.6495698541071995
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\EPM-Education\epm_2.csv,1,CHIMP,UNCOMPRESSED,1445399,868699,25224,39018.0,0.3867150333016175
C:\Users\Jinnsjao Shawl\Documents\GitHub\encoding-reorder\reorder\iotdb_test_small\EPM-Education\epm_2.csv,1,BUFF,UNCOMPRESSED,3185700,790900,25224,50464.0,0.5001585791309864
